"ID","Case Number","Date","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location"
"14083142","JK114632","01/12/2026 09:54:00 PM","064XX S ELLIS AVE","0810","THEFT","OVER $500","APARTMENT","false","true","0314","003","20","42","06","1184164","1862461","2026","01/20/2026 03:42:14 PM","41,777767211","-87,600396013","POINT (-87.600396013 41.777767211)"
"14081790","JK112982","01/12/2026 09:52:00 PM","115XX S NORMAL AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0522","005","21","53","08B","1175035","1828422","2026","01/20/2026 03:42:14 PM","41,684568321","-87,634875491","POINT (-87.634875491 41.684568321)"
"14082123","JK113436","01/12/2026 09:45:00 PM","118XX S PRINCETON AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false","0522","005","21","53","08A","1176412","1826375","2026","01/20/2026 03:42:14 PM","41,678920293","-87,629895884","POINT (-87.629895884 41.678920293)"
"14082683","JK113368","01/12/2026 09:40:00 PM","037XX N St Louis Ave","0810","THEFT","OVER $500","RESIDENCE - GARAGE","false","false","1732","017","35","16","06","1152393","1924564","2026","01/20/2026 03:42:14 PM","41,948868967","-87,715230544","POINT (-87.715230544 41.948868967)"
"14081796","JK112965","01/12/2026 09:40:00 PM","033XX W CHICAGO AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1121","011","27","23","08B","1153805","1905131","2026","01/20/2026 03:42:14 PM","41,89551514","-87,710559023","POINT (-87.710559023 41.89551514)"
"14081773","JK112957","01/12/2026 09:34:00 PM","001XX W 110TH ST","5112","OTHER OFFENSE","GUN OFFENDER - DUTY TO REPORT CHANGE OF INFORMATION","STREET","true","false","0513","005","9","49","26","1177289","1832011","2026","01/20/2026 03:42:14 PM","41,694366626","-87,626516467","POINT (-87.626516467 41.694366626)"
"14081746","JK112958","01/12/2026 09:30:00 PM","043XX N CENTRAL AVE","1330","CRIMINAL TRESPASS","TO LAND","COMMERCIAL / BUSINESS OFFICE","true","false","1624","016","45","15","26","1138223","1928483","2026","01/20/2026 03:42:14 PM","41,959891679","-87,767222504","POINT (-87.767222504 41.959891679)"
"14081740","JK112969","01/12/2026 09:30:00 PM","016XX W CONGRESS PKWY","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","HOSPITAL BUILDING / GROUNDS","false","false","1231","012","27","28","04A","1165475","1897799","2026","01/20/2026 03:42:14 PM","41,875155116","-87,667906709","POINT (-87.667906709 41.875155116)"
"14081767","JK112963","01/12/2026 09:29:00 PM","047XX S MICHIGAN AVE","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","RESIDENCE - PORCH / HALLWAY","true","false","0224","002","3","38","18","1177955","1873648","2026","01/20/2026 03:42:14 PM","41,808608378","-87,622819173","POINT (-87.622819173 41.808608378)"
"14081792","JK112959","01/12/2026 09:23:00 PM","010XX W NORTH AVE","0560","ASSAULT","SIMPLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","true","false","1822","018","27","8","08A","1169336","1910832","2026","01/20/2026 03:42:14 PM","41,910835515","-87,653351515","POINT (-87.653351515 41.910835515)"
"14081751","JK112976","01/12/2026 09:19:00 PM","047XX W BELMONT AVE","0313","ROBBERY","ARMED - OTHER DANGEROUS WEAPON","SMALL RETAIL STORE","false","false","2521","025","31","19","03","1144028","1920849","2026","01/20/2026 03:42:14 PM","41,93883609","-87,746072695","POINT (-87.746072695 41.93883609)"
"14081829","JK113028","01/12/2026 09:15:00 PM","071XX S JEFFERY BLVD","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0333","003","5","43","08A","1190777","1858173","2026","01/20/2026 03:42:14 PM","41,765843381","-87,576291395","POINT (-87.576291395 41.765843381)"
"14081778","JK112953","01/12/2026 09:15:00 PM","071XX S JEFFERY BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0333","003","5","43","08B","1190785","1857840","2026","01/20/2026 03:42:14 PM","41,764929409","-87,576272815","POINT (-87.576272815 41.764929409)"
"14081770","JK112948","01/12/2026 09:14:00 PM","042XX S ST LAWRENCE AVE","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","0214","002","4","38","06","1180966","1877052","2026","01/20/2026 03:42:14 PM","41,817880386","-87,61167075","POINT (-87.61167075 41.817880386)"
"14081763","JK112954","01/12/2026 09:05:00 PM","063XX S NORMAL BLVD","1812","NARCOTICS","POSSESS - CANNABIS MORE THAN 30 GRAMS","STREET","true","false","0722","007","20","68","18","1174040","1862765","2026","01/20/2026 03:42:14 PM","41,77883221","-87,637501534","POINT (-87.637501534 41.77883221)"
"14082246","JK113626","01/12/2026 09:00:00 PM","020XX N LECLAIRE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2522","025","26","19","14","1142085","1913186","2026","01/20/2026 03:42:14 PM","41,917844341","-87,753404281","POINT (-87.753404281 41.917844341)"
"14084255","JK116613","01/12/2026 09:00:00 PM","047XX W MONROE ST","0460","BATTERY","SIMPLE","APARTMENT","false","false","1113","011","28","25","08B","1144838","1899147","2026","01/20/2026 03:42:14 PM","41,879268233","-87,743644051","POINT (-87.743644051 41.879268233)"
"14082151","JK113177","01/12/2026 09:00:00 PM","018XX W 16TH ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1234","012","28","28","07","1164554","1892099","2026","01/20/2026 03:42:14 PM","41,859533356","-87,671449604","POINT (-87.671449604 41.859533356)"
"14086387","JK118857","01/12/2026 09:00:00 PM","032XX W BELMONT AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1733","017","35","21","06","1153997","1921094","2026","01/20/2026 03:42:14 PM","41,939315143","-87,70942733","POINT (-87.70942733 41.939315143)"
"14089045","JK122586","01/12/2026 09:00:00 PM","005XX W MADISON ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0121","001","34","28","08B","1172573","1900294","2026","01/23/2026 03:41:16 PM","41,881847601","-87,641772074","POINT (-87.641772074 41.881847601)"
"14081797","JK113023","01/12/2026 09:00:00 PM","020XX N LECLAIRE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","DRIVEWAY - RESIDENTIAL","false","false","2522","025","26","19","14","1142085","1913179","2026","01/20/2026 03:42:14 PM","41,917825132","-87,753404455","POINT (-87.753404455 41.917825132)"
"14081827","JK112973","01/12/2026 08:57:00 PM","003XX W 76TH ST","2025","NARCOTICS","POSSESS - HALLUCINOGENS","STREET","false","false","0623","006","6","69","18","1175422","1854558","2026","01/20/2026 03:42:14 PM","41,756280467","-87,632680131","POINT (-87.632680131 41.756280467)"
"14081801","JK112955","01/12/2026 08:50:00 PM","007XX S LAWNDALE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","1133","011","24","27","08B","1151825","1896647","2026","01/20/2026 03:42:14 PM","41,872273358","-87,718054548","POINT (-87.718054548 41.872273358)"
"14090622","JK124747","01/12/2026 08:42:00 PM","011XX S WABASH AVE","0620","BURGLARY","UNLAWFUL ENTRY","OTHER (SPECIFY)","false","false","0123","001","4","32","05","1176949","1895469","2026","01/24/2026 03:41:03 PM","41,86850963","-87,625849698","POINT (-87.625849698 41.86850963)"
"14081793","JK112934","01/12/2026 08:41:00 PM","058XX S TRIPP AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0813","008","13","62","08B","1149032","1865592","2026","01/20/2026 03:42:14 PM","41,787108668","-87,729110871","POINT (-87.729110871 41.787108668)"
"14081704","JK112939","01/12/2026 08:40:00 PM","033XX W 83RD PL","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0834","008","18","70","14","1155487","1849026","2026","01/20/2026 03:42:14 PM","41,741522053","-87,705886094","POINT (-87.705886094 41.741522053)"
"14084643","JK116231","01/12/2026 08:30:00 PM","045XX N HAZEL ST","0810","THEFT","OVER $500","STREET","false","false","1914","019","46","3","06","1169443","1930483","2026","01/20/2026 03:42:14 PM","41,964756398","-87,652385012","POINT (-87.652385012 41.964756398)"
"14081952","JK113164","01/12/2026 08:30:00 PM","060XX W EASTWOOD AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1622","016","45","15","07","1135027","1930233","2026","01/20/2026 03:42:14 PM","41,964751188","-87,778931037","POINT (-87.778931037 41.964751188)"
"14081724","JK112950","01/12/2026 08:30:00 PM","048XX S INDIANA AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","true","0224","002","3","38","08A","1178418","1872930","2026","01/20/2026 03:42:14 PM","41,806627606","-87,621142827","POINT (-87.621142827 41.806627606)"
"14081735","JK112926","01/12/2026 08:29:00 PM","079XX S KINGSTON AVE","3710","INTERFERENCE WITH PUBLIC OFFICER","RESIST / OBSTRUCT / DISARM OFFICER","STREET","true","false","0422","004","7","46","24","1194565","1852835","2026","01/20/2026 03:42:14 PM","41,751103181","-87,56258266","POINT (-87.56258266 41.751103181)"
"14081771","JK112924","01/12/2026 08:20:00 PM","050XX W CHICAGO AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","true","true","1531","015","37","25","14","1142733","1904851","2026","01/20/2026 03:42:14 PM","41,894960125","-87,751231281","POINT (-87.751231281 41.894960125)"
"14082303","JK112977","01/12/2026 08:18:00 PM","011XX N PINE AVE","1780","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE","APARTMENT","false","true","1524","015","37","25","20","1139302","1906990","2026","01/20/2026 03:42:14 PM","41,900892985","-87,763780453","POINT (-87.763780453 41.900892985)"
"14081602","JK112918","01/12/2026 08:14:00 PM","087XX S COMMERCIAL AVE","3731","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION","STREET","true","false","0423","004","10","46","24","1197658","1847695","2026","01/20/2026 03:42:14 PM","41,736922044","-87,551419766","POINT (-87.551419766 41.736922044)"
"14082656","JK113564","01/12/2026 08:05:00 PM","028XX W 25TH PL","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE - YARD (FRONT / BACK)","false","false","1033","010","24","30","26","1157818","1886955","2026","01/20/2026 03:42:14 PM","41,845557494","-87,696315575","POINT (-87.696315575 41.845557494)"
"14082170","JK113373","01/12/2026 08:00:00 PM","053XX S PRAIRIE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0231","002","3","40","07","1178948","1869670","2026","01/20/2026 03:42:14 PM","41,797669806","-87,619298307","POINT (-87.619298307 41.797669806)"
"14081824","JK112999","01/12/2026 08:00:00 PM","047XX W MONROE ST","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","RESIDENCE","false","false","1113","011","28","25","02","1144831","1899147","2026","01/20/2026 03:42:14 PM","41,879268365","-87,743669754","POINT (-87.743669754 41.879268365)"
"14083348","JK115273","01/12/2026 08:00:00 PM","007XX N ST LOUIS AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1121","011","27","23","06","1152916","1904633","2026","01/20/2026 03:42:14 PM","41,894166241","-87,713837336","POINT (-87.713837336 41.894166241)"
"14081984","JK113201","01/12/2026 08:00:00 PM","037XX S WALLACE ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0915","009","11","60","07","1172912","1880102","2026","01/20/2026 03:42:14 PM","41,826431687","-87,641124994","POINT (-87.641124994 41.826431687)"
"14082011","JK113265","01/12/2026 08:00:00 PM","029XX W BELMONT AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1411","014","35","21","07","1156055","1921128","2026","01/20/2026 03:42:14 PM","41,939367091","-87,701862661","POINT (-87.701862661 41.939367091)"
"14081803","JK112927","01/12/2026 07:59:00 PM","051XX W MADISON ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","1533","015","28","25","15","1141991","1899535","2026","01/20/2026 03:42:14 PM","41,880386156","-87,754088279","POINT (-87.754088279 41.880386156)"
"14081564","JK112906","01/12/2026 07:55:00 PM","065XX S MINERVA AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0321","003","20","42","14","1185009","1861867","2026","01/20/2026 03:42:14 PM","41,776117418","-87,597316904","POINT (-87.597316904 41.776117418)"
"14081715","JK112921","01/12/2026 07:54:00 PM","114XX S EMERALD AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","2233","022","21","49","14","1173366","1828977","2026","01/20/2026 03:42:14 PM","41,686128298","-87,640968887","POINT (-87.640968887 41.686128298)"
"14081762","JK112889","01/12/2026 07:51:00 PM","012XX W 79TH ST","0820","THEFT","$500 AND UNDER","DRUG STORE","false","false","0612","006","17","71","06","1169539","1852401","2026","01/20/2026 03:42:14 PM","41,750490827","-87,654302474","POINT (-87.654302474 41.750490827)"
"14081728","JK112875","01/12/2026 07:47:00 PM","048XX W FULTON ST","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","ALLEY","true","false","1532","015","28","25","18","1143903","1901492","2026","01/20/2026 03:42:14 PM","41,885720773","-87,747018429","POINT (-87.747018429 41.885720773)"
"14081968","JK113038","01/12/2026 07:45:00 PM","083XX S INGLESIDE AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true","0632","006","8","44","08A","1184004","1849938","2026","01/20/2026 03:42:14 PM","41,743406605","-87,601373206","POINT (-87.601373206 41.743406605)"
"14081532","JK112871","01/12/2026 07:40:00 PM","007XX N TRUMBULL AVE","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","SIDEWALK","true","false","1121","011","27","23","18","1153247","1904701","2026","01/20/2026 03:42:14 PM","41,894346275","-87,712619863","POINT (-87.712619863 41.894346275)"
"14081758","JK112890","01/12/2026 07:32:00 PM","066XX S COTTAGE GROVE AVE","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false","0321","003","20","42","06","1182702","1861192","2026","01/20/2026 03:42:14 PM","41,774319025","-87,605795029","POINT (-87.605795029 41.774319025)"
"14081550","JK112877","01/12/2026 07:32:00 PM","057XX W NORTH AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","STREET","false","false","2531","025","29","25","03","1137648","1910052","2026","01/20/2026 03:42:14 PM","41,909325455","-87,769781921","POINT (-87.769781921 41.909325455)"
"14081765","JK112870","01/12/2026 07:31:00 PM","089XX S LANGLEY AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false","0633","006","8","44","15","1182460","1846024","2026","01/20/2026 03:42:14 PM","41,732702047","-87,607151468","POINT (-87.607151468 41.732702047)"
"14081603","JK112897","01/12/2026 07:30:00 PM","116XX S AVENUE N","1780","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE","RESIDENCE","false","true","0433","004","10","55","20","1201263","1828338","2026","01/20/2026 03:42:14 PM","41,6837142","-87,5388668","POINT (-87.5388668 41.6837142)"
"14083652","JK114989","01/12/2026 07:28:00 PM","014XX N KINGSBURY ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1822","018","27","8","06","1170113","1909295","2026","01/20/2026 03:42:14 PM","41,906600961","-87,65054206","POINT (-87.65054206 41.906600961)"
"14081745","JK112878","01/12/2026 07:27:00 PM","028XX N KOLMAR AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","2521","025","31","20","03","1145507","1918460","2026","01/20/2026 03:42:14 PM","41,932252523","-87,740697637","POINT (-87.740697637 41.932252523)"
"14081714","JK112874","01/12/2026 07:25:00 PM","048XX W NORTH AVE","2024","NARCOTICS","POSSESS - HEROIN (WHITE)","PARKING LOT / GARAGE (NON RESIDENTIAL)","true","false","2533","025","37","25","18","1143856","1910199","2026","01/20/2026 03:42:14 PM","41,90961465","-87,746972497","POINT (-87.746972497 41.90961465)"
"14081799","JK112974","01/12/2026 07:25:00 PM","128XX S PARNELL AVE","0555","ASSAULT","AGGRAVATED PROTECTED EMPLOYEE - HANDGUN","STREET","false","false","0523","005","9","53","04A","1174986","1819569","2026","01/20/2026 03:42:14 PM","41,660275352","-87,635317382","POINT (-87.635317382 41.660275352)"
"14081701","JK112895","01/12/2026 07:24:00 PM","001XX W ADAMS ST","031A","ROBBERY","ARMED - HANDGUN","CONVENIENCE STORE","false","false","0122","001","42","32","03","1174897","1899418","2026","01/20/2026 03:42:14 PM","41,879392098","-87,633264712","POINT (-87.633264712 41.879392098)"
"14081908","JK113103","01/12/2026 07:23:00 PM","002XX W MADISON ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0122","001","34","32","07","1174636","1900346","2026","01/20/2026 03:42:14 PM","41,881944424","-87,634195294","POINT (-87.634195294 41.881944424)"
"14081884","JK113104","01/12/2026 07:12:00 PM","118XX S INDIANA AVE","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","RESIDENCE","false","false","0532","005","9","53","26","1179706","1826327","2026","01/20/2026 03:42:14 PM","41,678714143","-87,617840066","POINT (-87.617840066 41.678714143)"
"14081698","JK112853","01/12/2026 07:12:00 PM","014XX N LUIS MUNOZ MARIN DR W","502R","OTHER OFFENSE","VEHICLE TITLE / REGISTRATION OFFENSE","STREET","true","false","1423","014","26","24","26","1154952","1909641","2026","01/20/2026 03:42:14 PM","41,907868066","-87,706225258","POINT (-87.706225258 41.907868066)"
"14081577","JK112858","01/12/2026 07:05:00 PM","0000X N STATE ST","1330","CRIMINAL TRESPASS","TO LAND","DEPARTMENT STORE","true","false","0112","001","34","32","26","1176362","1900577","2026","01/20/2026 03:42:14 PM","41,882539542","-87,627850543","POINT (-87.627850543 41.882539542)"
"14081561","JK112911","01/12/2026 07:00:00 PM","087XX S BEVERLY AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2221","022","19","71","07","1164862","1846474","2026","01/20/2026 03:42:14 PM","41,73432627","-87,671608231","POINT (-87.671608231 41.73432627)"
"14081935","JK113140","01/12/2026 07:00:00 PM","080XX S LAFAYETTE AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","0623","006","17","44","06","1177333","1851793","2026","01/20/2026 03:42:14 PM","41,748650061","-87,625760085","POINT (-87.625760085 41.748650061)"
"14082142","JK113210","01/12/2026 07:00:00 PM","062XX S DREXEL AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0313","003","20","42","08A","1183080","1863788","2026","01/20/2026 03:42:14 PM","41,781433905","-87,604328689","POINT (-87.604328689 41.781433905)"
"14085031","JK117426","01/12/2026 07:00:00 PM","058XX W ALTGELD ST","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","false","2515","025","30","19","26","1137179","1916025","2026","01/20/2026 03:42:14 PM","41,925724501","-87,771361064","POINT (-87.771361064 41.925724501)"
"14083099","JK114561","01/12/2026 07:00:00 PM","014XX N SEDGWICK ST","0460","BATTERY","SIMPLE","APARTMENT","false","false","1821","018","27","8","08B","1173383","1909988","2026","01/20/2026 03:42:14 PM","41,908430535","-87,638509526","POINT (-87.638509526 41.908430535)"
"14081782","JK113027","01/12/2026 07:00:00 PM","002XX W NORTH AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","1814","018","2","7","06","1174053","1910984","2026","01/20/2026 03:42:14 PM","41,911148688","-87,636018557","POINT (-87.636018557 41.911148688)"
"14081753","JK112860","01/12/2026 07:00:00 PM","002XX E 121ST PL","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","STREET","false","false","0532","005","9","53","26","1180112","1824450","2026","01/20/2026 03:42:14 PM","41,673554115","-87,616411124","POINT (-87.616411124 41.673554115)"
"14083762","JK115971","01/12/2026 07:00:00 PM","044XX N DOVER ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","1913","019","46","3","08B","1166018","1929618","2026","01/20/2026 03:42:14 PM","41,962456806","-87,665002591","POINT (-87.665002591 41.962456806)"
"14082637","JK114126","01/12/2026 07:00:00 PM","055XX S STATE ST","0420","BATTERY","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","CTA TRAIN","false","false","0225","002","20","40","04B","1177219","1868295","2026","01/22/2026 03:41:38 PM","41,793935909","-87,625680278","POINT (-87.625680278 41.793935909)"
"14081519","JK112831","01/12/2026 06:50:00 PM","072XX W EVERELL AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","1612","016","41","10","08B","1126919","1940349","2026","01/20/2026 03:42:14 PM","41,992650626","-87,808514773","POINT (-87.808514773 41.992650626)"
"14081833","JK112936","01/12/2026 06:45:00 PM","033XX W 59TH PL","1310","CRIMINAL DAMAGE","TO PROPERTY","ALLEY","true","false","0822","008","14","66","14","1155149","1864971","2026","01/20/2026 03:42:14 PM","41,7852844","-87,706698926","POINT (-87.706698926 41.7852844)"
"14082134","JK113346","01/12/2026 06:45:00 PM","016XX N LARRABEE ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","1813","018","43","7","14","1172028","1911163","2026","01/20/2026 03:42:14 PM","41,911684808","-87,643452365","POINT (-87.643452365 41.911684808)"
"14082334","JK113727","01/12/2026 06:38:00 PM","104XX S LAWNDALE AVE","1101","DECEPTIVE PRACTICE","PUBLIC AID WIRE/MAIL FRAUD - VIA MAIL/PACKAGE/DELIVERY SYS","RESIDENCE","false","false","2211","022","19","74","11","1153516","1835177","2026","01/20/2026 03:42:14 PM","41,703557109","-87,713473194","POINT (-87.713473194 41.703557109)"
"14081567","JK112810","01/12/2026 06:36:00 PM","013XX S LAWNDALE AVE","0810","THEFT","OVER $500","APARTMENT","false","false","1011","010","24","29","06","1151918","1893645","2026","01/20/2026 03:42:14 PM","41,864033702","-87,717792133","POINT (-87.717792133 41.864033702)"
"14082178","JK113402","01/12/2026 06:30:00 PM","052XX N KIMBALL AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1712","017","39","13","07","1152777","1934508","2026","01/20/2026 03:42:14 PM","41,976148346","-87,713554629","POINT (-87.713554629 41.976148346)"
"14081430","JK112796","01/12/2026 06:30:00 PM","083XX S COTTAGE GROVE AVE","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","SMALL RETAIL STORE","true","false","0632","006","8","44","18","1183013","1849813","2026","01/20/2026 03:42:14 PM","41,743086665","-87,605008128","POINT (-87.605008128 41.743086665)"
"14081951","JK113162","01/12/2026 06:30:00 PM","100XX W OHARE ST","0810","THEFT","OVER $500","AIRPORT TERMINAL UPPER LEVEL - SECURE AREA","false","false","1651","016","41","76","06","1100658","1934241","2026","01/20/2026 03:42:14 PM","41,976290414","-87,905227221","POINT (-87.905227221 41.976290414)"
"14082033","JK113235","01/12/2026 06:30:00 PM","049XX W DAKIN ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1634","016","45","15","14","1142763","1925795","2026","01/20/2026 03:42:14 PM","41,952432056","-87,750598358","POINT (-87.750598358 41.952432056)"
"14081781","JK113019","01/12/2026 06:30:00 PM","043XX N SAWYER AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT","false","true","1724","017","33","16","04A","1153938","1928718","2026","01/20/2026 03:42:14 PM","41,960237107","-87,709440202","POINT (-87.709440202 41.960237107)"
"14081961","JK113187","01/12/2026 06:30:00 PM","017XX N WELLS ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1814","018","43","7","14","1174373","1912149","2026","01/20/2026 03:42:14 PM","41,914338356","-87,634808141","POINT (-87.634808141 41.914338356)"
"14081727","JK112843","01/12/2026 06:26:00 PM","014XX N LAWNDALE AVE","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","ALLEY","false","false","2535","025","26","23","02","1151439","1909332","2026","01/20/2026 03:42:14 PM","41,907089893","-87,719138374","POINT (-87.719138374 41.907089893)"
"14081721","JK112802","01/12/2026 06:21:00 PM","007XX E 50TH PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0223","002","20","38","08B","1181886","1871687","2026","01/20/2026 03:42:14 PM","41,80313715","-87,608461942","POINT (-87.608461942 41.80313715)"
"14081509","JK112834","01/12/2026 06:20:00 PM","033XX W 60TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE - GARAGE","true","false","0823","008","14","66","14","1155253","1864642","2026","01/20/2026 03:42:14 PM","41,784379495","-87,706326409","POINT (-87.706326409 41.784379495)"
"14081732","JK112790","01/12/2026 06:20:00 PM","076XX S CICERO AVE","0860","THEFT","RETAIL THEFT","COMMERCIAL / BUSINESS OFFICE","true","false","0833","008","18","65","06","1145727","1853720","2026","01/20/2026 03:42:14 PM","41,754592961","-87,741528537","POINT (-87.741528537 41.754592961)"
"14081607","JK112807","01/12/2026 06:18:00 PM","011XX W 71ST ST","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","STREET","false","true","0733","007","16","68","26","1170010","1857720","2026","01/20/2026 03:42:14 PM","41,765076643","-87,652422238","POINT (-87.652422238 41.765076643)"
"14081748","JK112840","01/12/2026 06:15:00 PM","001XX N WABASH AVE","0560","ASSAULT","SIMPLE","RESTAURANT","true","false","0111","001","34","32","08A","1176799","1901013","2026","01/20/2026 03:42:14 PM","41,883726081","-87,626232697","POINT (-87.626232697 41.883726081)"
"14082295","JK113608","01/12/2026 06:10:00 PM","035XX N FREMONT ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1924","019","44","6","07","1169639","1923674","2026","01/20/2026 03:42:14 PM","41,946067986","-87,651863454","POINT (-87.651863454 41.946067986)"
"14082376","JK113662","01/12/2026 06:07:00 PM","033XX W 60TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","true","false","0823","008","14","66","14","1155192","1864640","2026","01/20/2026 03:42:14 PM","41,784375227","-87,706550114","POINT (-87.706550114 41.784375227)"
"14083658","JK115552","01/12/2026 06:00:00 PM","044XX N PAULINA ST","0820","THEFT","$500 AND UNDER","RESIDENCE - YARD (FRONT / BACK)","false","false","1912","019","47","3","06","1164426","1929564","2026","01/20/2026 03:42:14 PM","41,962342552","-87,670857266","POINT (-87.670857266 41.962342552)"
"14083359","JK115225","01/12/2026 06:00:00 PM","045XX N ANTHON AVE","3960","INTIMIDATION","INTIMIDATION","RESIDENCE","false","false","1614","016","38","76","08A","1118231","1929512","2026","01/20/2026 03:42:14 PM","41,963054285","-87,840702299","POINT (-87.840702299 41.963054285)"
"14083919","JK116130","01/12/2026 06:00:00 PM","047XX N RACINE AVE","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","false","1913","019","46","3","26","1167458","1931452","2026","01/20/2026 03:42:14 PM","41,967458424","-87,659655286","POINT (-87.659655286 41.967458424)"
"14082058","JK113188","01/12/2026 06:00:00 PM","100XX W OHARE ST","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","OTHER (SPECIFY)","false","false","1651","016","41","76","07","1100658","1934241","2026","01/20/2026 03:42:14 PM","41,976290414","-87,905227221","POINT (-87.905227221 41.976290414)"
"14081963","JK113171","01/12/2026 06:00:00 PM","070XX S EBERHART AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0322","003","6","69","06","1180792","1858537","2026","01/20/2026 03:42:14 PM","41,767077563","-87,61287821","POINT (-87.61287821 41.767077563)"
